obs_date,sat_date,NDVI,TCB,TCG,TCW,status
01-09-14,01-09-14,1427,3748,-36,-2773,0
12-06-06,07-06-06,1972,3839,215,-2258,0
12-06-06,16-06-06,1361,4762,88,-2573,0
12-06-06,07-06-06,1932,4591,278,-2113,0
12-06-06,07-06-06,1892,3732,97,-2383,0
30-08-06,02-09-06,1022,4270,-33,-2360,0
12-06-05,20-06-05,2378,4248,310,-2554,0
12-06-05,04-06-05,3443,4279,800,-1740,0
01-09-14,02-09-14,1991,5060,291,-2953,0
30-08-06,03-09-06,1255,6137,-39,-3682,0
30-08-06,02-09-06,1451,3643,-39,-2449,0
01-09-14,01-09-14,1894,3534,126,-2276,0
12-06-06,07-06-06,2099,3662,155,-2439,0
01-09-14,24-08-14,1855,4256,188,-2452,0
12-06-06,07-06-06,1864,4426,175,-2650,0
01-09-14,01-09-14,1364,5026,200,-2480,0
12-06-05,04-06-05,3860,3946,820,-1730,0
30-08-06,03-09-06,1083,4379,-138,-2734,0
12-06-06,07-06-06,2088,3712,154,-2410,0
12-06-06,07-06-06,1787,4292,67,-2864,0
01-09-14,01-09-14,1677,3903,74,-2541,0
01-09-14,01-09-14,1392,4140,16,-2625,0
12-06-06,16-06-06,1751,3840,234,-2074,0
12-06-06,16-06-06,2285,3968,318,-2155,0
02-09-13,05-09-13,2114,3827,224,-2360,0
01-09-14,01-09-14,1894,3466,126,-2288,0
12-06-06,16-06-06,1752,4247,117,-2634,0
30-08-06,03-09-06,1178,4650,-145,-2845,0
30-08-06,02-09-06,1482,2590,-65,-2091,0
12-06-06,07-06-06,1974,3863,180,-2432,0
12-06-06,16-06-06,1110,4371,112,-2217,0
02-09-13,05-09-13,2004,3861,178,-2305,0
12-06-06,16-06-06,1311,4306,-1,-2538,0
12-06-05,04-06-05,4670,3441,979,-1353,0
12-06-06,16-06-06,1499,4361,100,-2473,0
02-09-13,05-09-13,2926,3343,363,-2378,0
02-09-13,06-09-13,2853,3840,458,-2272,0
30-08-06,03-09-06,1371,4666,2,-2598,0
12-06-06,07-06-06,1779,3744,123,-2232,0
12-06-06,07-06-06,2141,3949,245,-2322,0
12-06-06,16-06-06,1745,4819,159,-3097,0
12-06-06,16-06-06,1441,4927,75,-2866,0
02-09-13,05-09-13,2236,3836,221,-2588,0
12-06-06,07-06-06,2106,4231,252,-2555,0
02-09-13,06-09-13,1977,4283,276,-2346,0
12-06-05,04-06-05,2977,1615,220,-427,0
12-06-06,07-06-06,2747,3799,360,-2471,0
12-06-06,07-06-06,2103,4459,290,-2715,0
12-06-06,07-06-06,1575,3620,0,-2403,0
12-06-06,16-06-06,1459,5242,37,-2421,0
02-09-13,05-09-13,3616,2959,464,-1982,0
12-06-06,07-06-06,1781,4194,139,-2525,0
12-06-05,20-06-05,2289,4265,287,-2538,0
12-06-06,16-06-06,1572,4415,67,-2715,0
02-09-13,05-09-13,3113,3320,484,-2009,0
12-06-06,16-06-06,2393,4183,441,-1967,0
14-08-04,15-08-04,2372,3740,286,-1924,0
14-08-04,15-08-04,3554,3254,594,-1614,0
27-08-04,22-08-04,4337,3214,850,-1573,0
14-08-04,15-08-04,7290,3184,2050,-597,0
18-07-04,30-07-04,5518,3283,1236,-1312,0
27-08-04,15-08-04,3539,2920,525,-1436,0
27-08-04,22-08-04,2998,3726,372,-2507,0
27-08-04,22-08-04,3843,882,198,-138,0
27-08-04,22-08-04,4531,3075,761,-1848,0
02-09-15,29-08-15,5176,2693,848,-1523,0
27-08-04,22-08-04,2438,4191,320,-2640,0
14-08-04,15-08-04,2431,3472,280,-1911,0
27-08-04,15-08-04,2735,3170,240,-2272,0
27-08-04,22-08-04,2306,2406,161,-1340,0
18-07-04,30-07-04,7348,4009,2477,-1108,0
27-08-04,15-08-04,3263,3763,533,-2278,0
02-09-15,29-08-15,6903,2771,1639,-744,0
18-07-04,30-07-04,3648,3847,725,-2063,0
24-08-04,15-08-04,1984,3748,262,-1411,0
02-09-15,29-08-15,5495,2895,1078,-1415,0
18-07-04,30-07-04,6846,3015,1672,-934,0
27-08-04,15-08-04,2205,4244,259,-2358,0
18-07-04,30-07-04,1458,3251,-25,-2221,0
27-08-04,22-08-04,2679,3654,319,-2501,0
27-08-04,22-08-04,4400,2735,600,-1720,0
18-07-04,30-07-04,3627,3656,719,-1886,0
24-08-04,07-09-04,2603,3905,583,-1295,0
25-05-96,27-05-96,4664,3600,839,-2100,0
25-05-96,27-05-96,1451,4085,-71,-2711,0
02-06-15,01-06-15,2387,4514,420,-2414,0
01-05-15,30-04-15,2132,3554,166,-2565,0
25-05-96,27-05-96,4019,3590,690,-1985,0
25-05-96,27-05-96,1482,2757,-124,-2343,0
25-05-96,27-05-96,4156,3501,756,-1930,0
10-09-10,07-09-10,1108,4824,6,-2457,0
25-05-96,27-05-96,1891,3367,78,-2128,0
17-07-11,16-07-11,4530,2718,779,-1037,0
24-04-14,04-05-14,1723,6494,397,-3007,0
13-06-11,05-06-11,1769,3413,56,-2297,0
25-05-96,27-05-96,2093,3993,119,-2511,0
18-05-01,24-05-01,1216,3294,-61,-2314,0
25-05-96,27-05-96,1358,4026,-51,-2421,0
10-09-10,14-09-10,1748,3249,-48,-2504,0
10-09-11,01-09-11,5151,3683,1311,-1235,0
25-05-96,27-05-96,1450,3309,-75,-2425,0
25-05-96,27-05-96,1281,2675,-81,-1660,0
25-05-96,27-05-96,1773,3658,11,-2525,0
25-05-96,27-05-96,3745,3545,589,-2067,0
25-05-96,27-05-96,4534,3462,776,-2154,0
18-05-01,24-05-01,1623,3704,45,-2331,0
25-05-96,27-05-96,1838,3226,82,-1952,0
18-05-01,24-05-01,3890,3126,583,-1742,0
17-07-11,24-07-11,4787,3548,939,-1838,0
10-09-11,16-09-11,2297,3989,403,-2199,0
25-05-96,27-05-96,1782,3293,11,-2115,0
24-04-14,04-05-14,2591,4146,392,-2408,0
11-09-10,14-09-10,1307,4015,-25,-2306,0
24-04-14,04-05-14,1957,3541,88,-2480,0
02-06-15,01-06-15,1821,2838,-43,-2188,0
18-05-01,24-05-01,2484,3840,291,-2333,0
18-05-01,24-05-01,1243,3842,-41,-2444,0
18-05-01,24-05-01,1120,3721,-103,-2381,0
10-09-10,14-09-10,829,2784,-86,-1322,0
11-09-10,14-09-10,1317,3328,-83,-2267,0
25-05-96,27-05-96,1531,4066,12,-2694,0
18-05-16,18-05-16,3593,3902,508,-2553,0
18-05-01,24-05-01,1314,3418,-82,-2309,0
18-05-01,24-05-01,2763,2955,219,-1997,0
10-09-10,14-09-10,1196,4068,-103,-2674,0
10-09-10,14-09-10,1352,3866,-72,-2430,0
24-04-14,04-05-14,3313,3244,485,-1905,0
24-04-14,04-05-14,2462,3429,249,-2181,0
10-09-10,14-09-10,1182,4094,-91,-2551,0
18-05-01,24-05-01,2048,3484,189,-2204,0
10-09-11,08-09-11,2000,4139,336,-1670,0
10-09-10,14-09-10,1374,3730,-19,-2362,0
10-09-11,16-09-11,1732,4687,307,-2248,0
10-09-10,14-09-10,1600,4226,126,-2323,0
10-09-10,14-09-10,1061,3909,-80,-2191,0
18-05-01,24-05-01,1332,3793,-32,-2486,0
10-09-10,07-09-10,1186,4214,-100,-2630,0
18-05-01,24-05-01,3557,2710,419,-1628,0
10-09-10,14-09-10,1550,3739,-21,-2676,0
25-05-96,27-05-96,1660,3932,-8,-2508,0
02-06-15,01-06-15,1711,4139,91,-2544,0
18-05-01,24-05-01,1472,3542,-17,-2409,0
05-09-16,06-09-16,2269,4228,365,-2289,0
10-09-10,14-09-10,1721,3639,36,-2523,0
18-05-01,24-05-01,1918,3792,138,-2425,0
10-09-10,14-09-10,1170,3983,-24,-2202,0
11-09-10,07-09-10,922,4371,-99,-2314,0
10-09-10,14-09-10,1455,3951,34,-2471,0
02-06-15,01-06-15,2950,4445,516,-2717,0
18-05-01,24-05-01,2599,3786,330,-2514,0
18-05-01,24-05-01,3492,3543,511,-2190,0
18-05-01,24-05-01,1476,3577,-18,-2214,0
18-05-01,24-05-01,3030,3382,280,-2577,0
25-05-96,27-05-96,1423,3539,-63,-2205,0
24-04-14,27-04-14,2121,2951,19,-2420,0
25-05-96,27-05-96,3561,3388,524,-1920,0
25-05-96,18-05-96,1431,3229,-69,-2192,0
25-05-96,27-05-96,3967,3563,683,-1928,0
10-09-10,14-09-10,1165,3361,-149,-2259,0
24-04-14,04-05-14,1956,4036,165,-2604,0
18-05-01,24-05-01,1466,3370,-36,-2331,0
18-05-01,24-05-01,2952,3610,379,-2201,0
01-05-15,30-04-15,1744,3825,114,-2446,0
25-05-96,27-05-96,3653,3478,552,-2112,0
25-05-96,27-05-96,1527,2886,-78,-2320,0
25-05-96,27-05-96,1428,3897,-47,-2488,0
25-05-96,27-05-96,6110,2070,978,-613,0
17-07-11,16-07-11,7873,3056,1959,-1108,0
25-05-96,27-05-96,1871,3723,0,-2765,0
25-05-96,27-05-96,2296,3445,140,-2453,0
08-05-16,09-05-16,2005,4698,230,-2828,0
25-05-96,27-05-96,1750,2903,-83,-2393,0
17-09-14,03-09-14,3760,3052,591,-1961,0
03-05-23,30-04-23,1722,2718,17,-1837,0
07-05-15,01-05-15,3129,3032,369,-1998,0
24-04-09,23-04-09,1676,3196,-25,-2417,0
07-05-15,01-05-15,1818,3738,5,-2963,0
12-09-14,12-09-14,4323,3088,673,-1912,0
02-09-15,29-08-15,2966,3914,665,-1765,0
03-05-23,02-05-23,2351,3263,140,-2282,0
12-09-14,12-09-14,2693,3519,530,-1571,0
14-08-04,15-08-04,3871,3033,678,-1413,0
12-09-14,12-09-14,2286,3579,335,-2032,0
24-08-15,29-08-15,2387,3328,246,-2045,0
02-09-15,29-08-15,3185,3538,531,-2183,0
24-04-09,23-04-09,2503,2487,49,-2250,0
24-08-15,21-08-15,4251,3138,941,-1044,0
04-05-23,07-05-23,1440,2949,-11,-2000,0
24-04-09,23-04-09,2430,3166,155,-2335,0
24-08-15,13-08-15,5039,3580,1230,-1644,0
02-09-15,29-08-15,2768,3185,399,-1771,0
05-09-15,16-09-15,-435,319,-40,-30,0
14-08-04,15-08-04,2103,3756,206,-2294,0
14-08-04,15-08-04,2694,3777,422,-2178,0
27-08-04,22-08-04,3396,3348,510,-1652,0
14-08-04,15-08-04,3411,3636,586,-1917,0
27-08-04,22-08-04,4776,2998,702,-2059,0
24-08-15,29-08-15,3973,2747,541,-1830,0
14-08-04,15-08-04,3175,3457,498,-1879,0
24-08-04,15-08-04,2619,3921,478,-1811,0
18-07-04,30-07-04,3228,3764,595,-2072,0
02-09-15,29-08-15,3915,2994,599,-1696,0
14-08-04,15-08-04,4010,3028,562,-1886,0
27-08-04,22-08-04,3188,2393,388,-1148,0
24-08-04,15-08-04,4005,3041,552,-1862,0
27-08-04,22-08-04,1768,3507,37,-2560,0
18-07-04,30-07-04,2548,3723,250,-2556,0
05-09-18,22-08-18,6692,3300,1712,-1123,0
24-08-04,15-08-04,2146,3350,206,-1838,0
27-08-04,22-08-04,2470,3348,329,-1892,0
27-08-04,22-08-04,2386,3710,347,-1941,0
18-07-04,30-07-04,2081,4501,298,-1891,0
24-08-04,15-08-04,2372,4238,282,-2725,0
05-09-15,29-08-15,3731,3612,671,-2133,0
02-09-15,29-08-15,4269,3663,830,-2256,0
27-08-04,22-08-04,-2630,744,-250,252,0
27-08-04,22-08-04,2149,3149,238,-1849,0
14-08-04,15-08-04,3255,4002,633,-2004,0
27-08-04,22-08-04,2152,3913,328,-2091,0
02-09-15,29-08-15,2818,3954,558,-2075,0
14-08-04,15-08-04,2211,3409,267,-1876,0
02-09-15,29-08-15,4302,3163,706,-1946,0
14-08-04,15-08-04,1752,4250,51,-2702,0
27-08-04,22-08-04,2085,3876,176,-2617,0
02-09-15,06-09-15,2376,4272,452,-2058,0
27-08-04,22-08-04,4519,4043,932,-2782,0
05-09-15,06-09-15,1644,3126,-11,-2199,0
27-08-04,22-08-04,1863,4030,117,-2591,0
14-08-04,15-08-04,2269,3925,183,-2532,0
27-08-04,22-08-04,1654,3878,127,-2341,0
02-09-15,29-08-15,4440,3263,1050,-1182,0
18-07-04,30-07-04,3622,3792,716,-1874,0
27-08-04,22-08-04,2292,4054,201,-2897,0
27-08-04,22-08-04,3218,3690,442,-2435,0
27-08-04,22-08-04,2669,3435,251,-2483,0
27-08-04,15-08-04,1456,3878,-42,-2681,0
18-07-04,30-07-04,3695,3410,659,-1765,0
18-07-04,30-07-04,1886,3618,91,-2501,0
27-08-04,22-08-04,2344,4020,315,-2069,0
14-08-04,15-08-04,2123,4257,239,-2488,0
18-07-04,30-07-04,1065,3436,-14,-1813,0
14-08-04,15-08-04,2448,3681,250,-2324,0
27-08-04,15-08-04,3066,3324,334,-2273,0
08-08-04,15-08-04,1802,3385,-15,-2743,0
08-08-04,30-07-04,2057,3825,182,-2214,0
27-08-04,22-08-04,3711,3250,485,-2317,0
27-08-04,22-08-04,1560,4035,68,-2497,0
08-08-04,22-08-04,2027,3321,166,-2154,0
27-08-04,15-08-04,5424,1629,576,-772,0
27-08-04,22-08-04,3368,3756,630,-2020,0
18-07-04,30-07-04,3416,3453,586,-1990,0
27-08-04,22-08-04,1895,3380,123,-2191,0
27-08-04,22-08-04,1767,3708,151,-2426,0
24-08-04,15-08-04,1486,3739,148,-1978,0
12-06-06,19-06-06,1589,4544,70,-2529,0
27-08-04,22-08-04,2030,3299,144,-2121,0
27-08-04,22-08-04,3879,3382,656,-2139,0
18-07-04,07-07-04,3981,4436,1016,-1981,0
27-08-04,22-08-04,3152,3817,453,-2473,0
27-08-04,22-08-04,-4968,1015,-490,392,0
01-09-13,01-09-13,2438,3309,284,-1940,0
27-08-04,22-08-04,4609,2486,833,-444,0
27-08-04,22-08-04,3474,3604,499,-2353,0
27-08-04,22-08-04,1774,3598,164,-2007,0
27-08-04,22-08-04,2391,3437,218,-2180,0
27-08-04,22-08-04,1459,3956,60,-2088,0
27-08-04,15-08-04,1987,4063,248,-2035,0
27-08-04,22-08-04,2689,4028,331,-2561,0
27-08-04,22-08-04,1900,3272,134,-2144,0
01-09-13,01-09-13,2964,3066,359,-1891,0
27-08-04,22-08-04,5371,3004,1010,-1585,0
27-08-04,22-08-04,1757,4082,273,-2007,0
27-08-04,22-08-04,3903,3232,559,-2131,0
24-08-04,22-08-04,1543,3705,42,-2501,0
27-08-04,22-08-04,3799,3594,723,-1588,0
18-07-04,30-07-04,2774,3174,349,-1695,0
24-08-04,22-08-04,2176,3946,236,-2513,0
27-08-04,22-08-04,2140,3437,159,-2313,0
27-08-04,22-08-04,2258,4265,227,-2996,0
01-09-13,01-09-13,3374,2925,408,-1872,0
27-08-04,22-08-04,3499,2820,323,-2108,0
27-08-04,22-08-04,2102,3560,197,-1837,0
27-08-04,22-08-04,1655,3455,102,-2068,0
27-08-04,22-08-04,2046,3352,149,-2140,0
27-08-04,15-08-04,1683,3785,133,-2028,0
27-08-04,22-08-04,2110,3579,221,-2316,0
01-09-13,01-09-13,2514,3228,316,-2059,0
27-08-04,22-08-04,2527,3478,176,-2452,0
27-08-04,22-08-04,1993,3654,177,-2365,0
27-08-04,15-08-04,1398,4092,47,-2284,0
27-08-04,22-08-04,1806,2916,18,-2264,0
27-08-04,22-08-04,2596,3492,295,-2320,0
27-08-04,22-08-04,2856,2920,376,-1262,0
27-08-04,22-08-04,2553,3265,248,-2235,0
29-05-04,27-05-04,5476,3371,1226,-1364,0
27-08-04,22-08-04,4504,2816,666,-1600,0
27-08-04,22-08-04,-3754,788,-317,148,0
27-08-04,15-08-04,3467,3511,469,-2322,0
08-08-04,15-08-04,1783,3984,150,-2171,0
27-08-04,22-08-04,2557,3505,336,-2082,0
27-08-04,15-08-04,1271,3061,-30,-1869,0
27-08-04,22-08-04,2759,3870,332,-2751,0
24-08-04,15-08-04,1680,3780,149,-2276,0
27-08-04,22-08-04,7272,2993,1920,-624,0
24-08-04,15-08-04,2142,4193,303,-2369,0
27-08-04,22-08-04,3025,3088,315,-2185,0
27-08-04,22-08-04,2270,3972,285,-2501,0
27-08-04,22-08-04,2058,3144,96,-2150,0
08-08-04,15-08-04,2155,4281,238,-2565,0
27-08-04,22-08-04,3557,3413,604,-1897,0
08-08-04,15-08-04,2372,3095,164,-2258,0
27-08-04,15-08-04,2832,3273,234,-2366,0
27-08-04,22-08-04,1758,4422,198,-2630,0
27-08-04,22-08-04,3028,3293,375,-2183,0
18-07-04,30-07-04,2006,3751,139,-2434,0
27-08-04,22-08-04,5523,3862,1493,-1227,0
14-08-04,15-08-04,3631,3379,547,-2036,0
27-08-04,22-08-04,3661,3047,464,-1979,0
27-08-04,22-08-04,4049,3237,583,-2242,0
02-09-15,29-08-15,3689,3594,805,-1595,0
24-08-04,15-08-04,3496,3181,422,-2186,0
27-08-04,22-08-04,2441,4866,546,-2102,0
14-08-04,15-08-04,4304,3330,850,-1502,0
27-08-04,22-08-04,2785,3513,212,-2517,0
27-08-04,22-08-04,3207,2425,240,-1619,0
27-08-04,22-08-04,8360,3315,2571,-687,0
27-08-04,15-08-04,2509,3182,199,-2135,0
27-08-04,15-08-04,1429,4234,102,-1914,0
24-08-04,15-08-04,2604,4048,301,-2501,0
27-08-04,22-08-04,1524,3486,43,-2310,0
27-08-04,22-08-04,1545,3651,69,-2094,0
27-08-04,22-08-04,2314,3559,297,-2016,0
27-08-04,22-08-04,2506,3175,313,-1725,0
27-08-04,22-08-04,1564,4015,198,-1990,0
27-08-04,22-08-04,2890,4387,559,-2398,0
27-08-04,22-08-04,3139,2969,394,-1859,0
27-08-04,15-08-04,2684,3664,309,-2186,0
27-08-04,07-09-04,3011,3071,365,-1705,0
27-08-04,15-08-04,3099,2366,334,-1253,0
27-08-04,22-08-04,1650,3821,41,-2565,0
27-08-04,22-08-04,5012,755,269,-72,0
27-08-04,22-08-04,3192,3870,558,-2190,0
27-08-04,15-08-04,2517,2769,115,-2098,0
27-08-04,22-08-04,2699,3244,271,-2235,0
14-08-04,15-08-04,2565,3889,340,-2330,0
27-08-04,22-08-04,4589,2712,626,-1840,0
14-08-04,15-08-04,2258,2437,183,-1382,0
02-09-13,02-09-13,4083,2744,587,-1640,0
18-07-04,30-07-04,4982,3407,998,-1814,0
02-09-14,04-09-14,3092,3665,782,-1520,0
24-08-04,15-08-04,3028,3894,450,-2371,0
14-08-04,15-08-04,3546,3937,698,-2139,0
02-09-14,04-09-14,2664,3202,273,-2216,0
27-08-04,15-08-04,2492,3638,336,-2003,0
18-07-04,30-07-04,2792,4354,487,-2261,0
27-08-04,22-08-04,2400,3753,291,-2101,0
27-08-04,07-09-04,4361,773,243,-194,0
27-08-04,15-08-04,2015,3547,211,-2069,0
05-09-15,16-09-15,3054,2795,435,-1269,0
18-07-04,30-07-04,2439,4098,291,-2489,0
05-09-15,08-09-15,3558,3170,583,-1662,0
14-08-04,15-08-04,3600,3232,579,-1738,0
18-07-04,30-07-04,6782,2288,1228,-580,0
24-08-04,15-08-04,4183,3059,689,-1608,0
18-07-04,07-07-04,5803,1450,624,-173,0
14-08-04,15-08-04,2895,3648,379,-2363,0
27-08-04,22-08-04,3131,3090,336,-2098,0
27-08-04,22-08-04,5702,4216,1651,-2168,0
02-09-15,29-08-15,4889,2931,884,-1576,0
27-08-04,15-08-04,4086,3448,704,-2177,0
27-08-04,22-08-04,2376,3879,325,-2187,0
27-08-04,22-08-04,3181,2997,345,-2068,0
27-08-04,22-08-04,4918,3374,855,-2102,0
27-08-04,07-09-04,1531,1752,-11,-996,0
27-08-04,07-09-04,1482,3919,103,-2133,0
27-08-04,15-08-04,1577,3646,113,-1705,0
12-09-14,04-09-14,2061,2563,17,-2008,0
27-08-04,22-08-04,2452,4183,296,-2710,0
27-08-04,22-08-04,3561,3496,496,-2414,0
27-08-04,22-08-04,2228,3747,172,-2629,0
27-08-04,15-08-04,2543,3352,272,-1889,0
12-09-14,11-09-14,2955,4031,563,-2285,0
02-09-15,29-08-15,2556,3911,501,-1896,0
18-07-04,30-07-04,2811,3521,402,-2100,0
14-08-04,15-08-04,4328,2950,805,-1277,0
27-08-04,22-08-04,2654,3766,275,-2515,0
27-08-04,15-08-04,2217,3911,142,-2603,0
18-07-04,30-07-04,3040,4222,581,-2277,0
14-08-04,15-08-04,5445,3658,1361,-1567,0
14-08-04,15-08-04,1898,3404,158,-2060,0
27-08-04,15-08-04,7590,2835,1829,-748,0
02-09-15,29-08-15,2164,4151,359,-2148,0
18-07-04,30-07-04,6655,2538,1406,-471,0
14-08-04,15-08-04,1892,3569,151,-2118,0
02-09-15,29-08-15,2113,4551,350,-2508,0
27-08-04,22-08-04,2602,1115,103,-497,0
12-09-14,04-09-14,7495,2756,1702,-867,0
18-07-04,30-07-04,3074,4086,547,-2133,0
18-07-04,30-07-04,2884,3695,368,-2438,0
18-07-04,30-07-04,8033,4274,3060,-986,0
27-08-04,22-08-04,2245,4195,241,-2590,0
27-08-04,15-08-04,1939,3075,126,-1781,0
14-08-04,15-08-04,4248,2410,522,-1408,0
12-06-06,11-06-06,2348,3749,277,-2179,0
12-06-06,19-06-06,2768,3553,267,-2508,0
12-06-06,11-06-06,5719,3358,1338,-1314,0
12-06-06,11-06-06,3956,3959,867,-1915,0
03-05-11,02-05-11,2637,3637,266,-2149,0
02-05-18,04-05-18,2888,2154,253,-1007,0
13-06-05,01-06-05,1937,5661,273,-2708,0
12-06-06,11-06-06,4213,3942,846,-2140,0
12-06-06,11-06-06,3007,3518,472,-1741,0
12-06-06,19-06-06,4047,2956,676,-1304,0
13-06-05,01-06-05,3607,4340,825,-2111,0
12-06-06,11-06-06,3400,4114,588,-2541,0
12-06-06,11-06-06,2875,3842,459,-1962,0
05-09-10,03-09-10,3344,3935,640,-2116,0
13-06-05,01-06-05,3027,4218,512,-2444,0
12-06-06,11-06-06,2999,4049,422,-2419,0
12-06-06,19-06-06,4511,3085,816,-1391,0
12-06-06,11-06-06,5065,3182,975,-1596,0
12-06-06,19-06-06,3556,3162,432,-1934,0
12-06-06,11-06-06,2172,4382,274,-2546,0
12-06-06,11-06-06,2652,4506,441,-2033,0
12-06-06,11-06-06,3632,3564,581,-2131,0
12-06-06,11-06-06,4623,3067,785,-1600,0
12-06-06,11-06-06,3657,3476,604,-1976,0
12-06-06,11-06-06,2676,3314,302,-1815,0
12-06-06,11-06-06,3730,3505,569,-2263,0
12-06-06,11-06-06,3927,3593,683,-2040,0
12-06-06,11-06-06,2983,3266,361,-1750,0
12-06-06,11-06-06,3730,3731,653,-2038,0
12-06-06,11-06-06,2944,3432,384,-1964,0
12-06-06,19-06-06,3313,2986,419,-1629,0
12-06-06,11-06-06,2353,4496,256,-2649,0
12-06-06,11-06-06,2358,4818,395,-2768,0
12-06-06,11-06-06,5530,3342,1209,-1514,0
12-06-06,11-06-06,4281,3265,724,-1829,0
12-06-06,11-06-06,2608,3710,315,-2293,0
12-06-06,19-06-06,2147,4234,194,-2621,0
12-06-06,19-06-06,3417,3357,529,-1841,0
05-09-10,03-09-10,3141,3345,452,-2115,0
12-06-06,19-06-06,4401,3355,819,-1815,0
12-06-06,11-06-06,2247,4369,358,-2439,0
12-06-06,11-06-06,2253,3311,258,-1557,0
12-06-06,11-06-06,4336,3540,866,-1748,0
12-06-06,19-06-06,2420,4634,393,-2409,0
12-06-06,19-06-06,2432,2878,197,-1611,0
12-06-06,11-06-06,4110,2939,617,-1620,0
27-08-04,15-08-04,1345,3490,12,-2042,0
12-06-06,11-06-06,2829,3775,335,-2255,0
18-07-04,07-07-04,3591,4306,745,-2462,0
12-06-06,19-06-06,2692,3574,326,-1844,0
12-06-06,11-06-06,3110,3983,458,-2635,0
18-07-04,30-07-04,4285,3575,883,-1690,0
18-07-04,30-07-04,2827,3498,508,-1639,0
27-08-04,15-08-04,3129,3290,441,-1950,0
12-06-06,19-06-06,2628,4868,512,-2531,0
01-09-13,01-09-13,5125,2929,946,-1472,0
18-07-04,30-07-04,1639,3165,136,-1598,0
08-09-13,02-09-13,4756,3151,1054,-1192,0
24-08-04,15-08-04,1375,3766,17,-2295,0
27-08-04,22-08-04,2109,3600,196,-2277,0
01-09-13,01-09-13,2262,4253,326,-2348,0
12-06-06,11-06-06,4171,3818,788,-2140,0
12-06-06,19-06-06,2657,3872,370,-2132,0
12-06-06,19-06-06,2092,4501,308,-2073,0
27-08-04,22-08-04,2955,3256,314,-2235,0
18-07-04,30-07-04,2889,3524,480,-1914,0
02-09-13,01-09-13,2705,3251,316,-1909,0
27-08-04,22-08-04,1882,3454,183,-2072,0
01-09-13,01-09-13,4920,3083,765,-1977,0
08-08-04,22-08-04,2076,3920,205,-2464,0
29-05-04,12-06-04,2427,3794,304,-2108,0
29-05-04,03-06-04,2041,4055,262,-1940,0
29-05-04,12-06-04,3308,4168,693,-2048,0
29-05-04,27-05-04,2156,4665,279,-2643,0
08-08-04,15-08-04,1400,3307,-97,-2586,0
27-08-04,15-08-04,3079,4438,685,-1842,0
27-08-04,15-08-04,2101,4201,201,-2449,0
27-08-04,22-08-04,1346,3822,24,-2146,0
27-08-04,22-08-04,1550,3662,95,-2012,0
29-05-04,12-06-04,3602,3504,650,-1711,0
01-09-13,01-09-13,3431,3449,513,-2198,0
27-08-04,15-08-04,2069,3924,291,-2037,0
01-09-13,01-09-13,2522,2948,178,-2060,0
29-05-04,27-05-04,3470,4260,817,-1742,0
01-09-13,01-09-13,3018,3153,390,-1835,0
18-07-04,30-07-04,2515,3841,312,-2363,0
27-08-04,22-08-04,1444,3775,84,-2343,0
27-08-04,22-08-04,2391,4000,267,-2656,0
08-08-04,15-08-04,1671,3234,49,-2234,0
01-09-13,01-09-13,2933,3581,388,-2224,0
27-08-04,15-08-04,3125,3124,387,-1817,0
12-06-06,11-06-06,3062,3572,532,-1542,0
29-05-04,03-06-04,2688,3487,356,-1919,0
27-08-04,22-08-04,1657,3798,104,-2357,0
01-09-13,01-09-13,2140,4646,408,-2107,0
12-06-06,19-06-06,4776,3384,995,-1422,0
01-09-13,01-09-13,2691,3478,315,-2174,0
27-08-04,22-08-04,2456,3640,266,-2510,0
18-07-04,30-07-04,2475,3974,396,-2105,0
12-06-06,19-06-06,2202,4072,232,-2241,0
27-08-04,22-08-04,3299,4215,751,-2006,0
01-09-13,01-09-13,3289,3731,565,-2148,0
18-07-04,30-07-04,3856,3923,897,-1846,0
27-08-04,22-08-04,2060,2880,166,-1664,0
12-06-06,11-06-06,1443,5303,187,-2360,0
29-05-04,12-06-04,2884,4276,583,-2115,0
12-06-06,19-06-06,2838,3956,354,-2632,0
27-08-04,22-08-04,-410,11076,-1102,3853,0
01-09-13,01-09-13,3917,3177,493,-2340,0
08-08-04,15-08-04,1931,3147,119,-2034,0
12-06-06,11-06-06,2108,4656,259,-2660,0
12-06-06,11-06-06,3318,3195,492,-1516,0
18-07-04,30-07-04,4856,2808,847,-1298,0
18-07-04,30-07-04,2896,3773,403,-2455,0
27-08-04,15-08-04,1473,4816,109,-2619,0
18-07-04,30-07-04,1242,3214,-27,-2128,0
12-06-06,11-06-06,1574,5767,216,-3212,0
02-09-13,01-09-13,2951,2681,236,-1882,0
12-06-06,11-06-06,2363,4012,265,-2319,0
18-07-04,30-07-04,4374,3677,961,-1787,0
12-06-06,11-06-06,3373,4658,751,-2378,0
27-08-04,22-08-04,2069,3036,114,-2184,0
12-06-06,27-06-06,2062,4361,233,-2627,0
27-08-04,22-08-04,1980,3862,167,-2529,0
12-06-06,19-06-06,2519,4582,320,-2721,0
27-08-04,15-08-04,2580,3503,298,-2099,0
18-07-04,30-07-04,1476,3613,57,-2228,0
01-09-13,01-09-13,2883,3551,367,-2250,0
29-05-04,03-06-04,2752,3224,335,-1647,0
12-06-06,11-06-06,2881,3367,407,-1739,0
12-06-06,11-06-06,1842,3040,0,-2341,0
01-09-13,01-09-13,3205,2885,349,-1962,0
